id;id_pregunta;respuesta;correcta
1898;388;9 por cada 100k habitantes;False
1899;388;8 por cada 100k habitantes;False
1900;388;6 por cada 100k habitantes;False
1901;388;4 por cada 100k habitantes;False
1902;388;2 por cada 100k habitantes;False
1903;389;Epi;False
1904;389;Betsy;False
1905;389;Manolo;False
1906;390;11000;False
1907;390;12000;False
1908;390;13000;False
1909;390;14000;False
1910;390;15000;False
1911;390;16000;False
1912;390;17000;False
1913;391;Ceuta;False
1914;391;Alava;False
1915;391;Madrid;False
1916;391;Barcelona;False
1917;391;Huesca;False
1918;391;La rioja;False
1919;392;Stan;False
1920;392;Katarina;False
1921;392;Ike;False
1922;392;Jeanne;False
1923;392;Mitch;False
1924;392;Gordon;False
1925;392;Erin;False
1926;392;Gilbert;False
1927;393;El nombre “Madrid” proviene del árabe;False
1928;393;Bajo la cibeles se encuentra la cámara acorazada del banco de españa;False
1929;393;Diversas estaciones de metro sirvieron de refugio y depósitos de armas durante la Guerra Civil;False
1930;393;Tiene el restaurante mas antiguo del mundo;False
1931;393;Se conserva un único búnker de guerra en el parque del Capricho, de los muchos que se construyeron;False
1932;393;En Madrid se guarda el mejor grupo de instrumentos de cuarteto de cuerda del mundo;False
1933;393;Se dice que hay dos palacios encantados: la casa de las 7 chimeneas y el palacio de linares;False
1934;394;Malta;False
1935;394;Republica checa;False
1936;394;Polonia;False
1937;394;Alemania;False
1938;394;Islandia;False
1939;394;Noruega;False
1940;394;Paises Bajos;False
1941;395;≈ 19.000 km;False
1942;395;≈ 22.500 km;False
1943;395;≈ 27.750 km;False
1944;395;≈ 25.200 km;False
1945;395;≈ 32.750 km;False
1946;395;≈ 29.000 km;False
1947;395;≈ 13.000 km;False
1948;396;Mandamos resultados de la ruta;False
1949;396;Cancelamos y otra pregunta;False
1950;397;Se alimentan de noche.;False
1951;397;Secretan un líquido rosa que protege su piel.;False
1952;397;El ácido hiposudórico es un pigmento rojo.;False
1953;397;El ácido norhiposudórico es un pigmento naranja.;False
1954;397;Estos 2 compuestos son hidrofóbicos.;False
1955;397;Estos 2 compuestos repelen la radiación ultravioleta.;False
1956;398;Un arbusto;False
1957;398;Un montículo;False
1958;398;Un plato típico;False
1959;398;Un anfibio;False
1960;398;Un insecto;False
1961;398;Una verdura;False
1962;398;Una danza tradicional;False
1963;399;Abril;False
1964;399;Mayo;False
1965;399;Junio;False
1966;399;Julio;False
1967;399;Agosto;False
1968;400;Cuerpo;False
1969;400;Cerebro;False
1970;400;Sangre;False
1971;400;Pulmones;False
1972;401;Lince ibérico;False
1973;401;Lobo ibérico;False
1974;401;Toro;False
1975;401;León hispano;False
1976;401;Águila imperial;False
1977;402;Cara;False
1978;402;Cruz;False
1979;403;5.000.000 Km²;False
1980;403;9.000.000 Km²;False
1981;403;13.000.000 Km²;False
1982;403;16.000.000 Km²;False
1983;403;20.000.000 Km²;False
1984;403;24.000.000 Km²;False
1985;403;28.000.000 Km²;False
1986;404;Brasil;False
1987;404;Imperio otomano;False
1988;404;Australia;False
1989;404;Imperio español;False
1990;404;Imperio britanico;False
1991;404;Imperio mongol;False
1992;404;Rusia;False
1993;405;57Países y alrededor de 1800 lenguas/dialectos;False
1994;405;54 países y alrededor de 2000 lenguas/dialectos;False
1995;405;55 países y alrededor de 1700 lenguas/dialectos;False
1996;405;53 países y alrededor de 1900 lenguas/ dialectos;False
1997;406;Si;False
1998;406;No;False
1999;407;Si;False
2000;407;No;False
2001;408;Aprox. 20.000;False
2002;408;Aprox. 15.000;False
2003;408;Aprox. 7000;False
2004;408;Aprox. 4000;False
2005;408;Aprox. 1500;False
2006;408;Aprox. 9.000;False
2007;409;Se realiza un tour por todo en el pueblo en el que dan una copa gratis en toda los bares;False
2008;409;Un procesión con la virgen de Ainsa;False
2009;409;Representación de la batalla entre moros y cristianos;False
2010;409;Se quema una carrasca en la plaza mayor;False
2011;409;Se organiza una carrera popular entre todos los habitantes del pueblo;False
2012;410;Monte Perdido, Aragón.;False
2013;410;Siete Picos, Madrid.;False
2014;410;Montaña Montserrat, Cataluña.;False
2015;410;Peña de Antequera, Málaga.;False
2016;410;Pico El Turbón, Aragón.;False
2017;410;Pico Sacro, Galicia.;False
2018;410;Pico Valdeamor, Extremadura.;False
2019;410;Pico Almanzor, Castilla y León.;False
2020;410;Monte La Maliciosa, Madrid.;False
2021;411;Australia es mas ancha que la luna 🌑🇦🇺;False
2022;411;La nuez moscada es un alucinógeno 😵‍💫😵‍💫;False
2023;411;Las cabezas de la Isla Pascua de tienen cuerpos 🗿🗿;False
2024;411;"Un ""Jiffy"" es una unidad de tiempo real ⌛⌛";False
2025;411;La inteligencia se hereda en gran parte del padre 👨‍👦;False
2026;411;Las hormigas no duermen nunca 🐜💤;False
2027;412;Lee sin;False
2028;412;Ahri;False
2029;412;Blitzcrank;False
2030;412;Heimeedinger;False
2031;412;Ezreal;False
2032;412;Tristana;False
2033;413;India;False
2034;413;Francia;False
2035;413;Taiwán;False
2036;413;Holanda;False
2037;413;Israel;False
2038;413;China;False
2039;413;Austria;False
2040;413;Australia;False
2041;414;Si;False
2042;414;No;False
2043;415;1970;False
2044;415;1971;False
2045;415;1980;False
2046;415;1969;False
2047;415;1973;False
2048;415;1967;False
2049;415;1983;False
2050;416;Andalucía;False
2051;416;Canarias;False
2052;416;Navarra;False
2053;416;Comunidad Valenciana;False
2054;416;Extremadura;False
2055;416;Galicia;False
2056;416;Cataluña;False
2057;416;Aragon;False
2058;417;Mar Caspio;False
2059;417;Mar de Aral;False
2060;417;Mar de Salton;False
2061;417;Mar Rojo;False
2062;417;Mar Muerto 💀;False
2063;417;Mar de Azov;False
2064;418;Gran Pirámide de Giza, Egipto;False
2065;418;Los Jardines Colgantes de Babilonia;False
2066;418;La Estatua de Zeus en Olimpia,Grecia;False
2067;418;La Acrópolis de Atenas, Grecia;False
2068;418;El Faro de Alejandría, Egipto;False
2069;418;El Coloso de Rodas, Grecia;False
2070;418;El Mausoleo de Halicanarso, Grecia;False
2071;418;Templo de Artemisa en Éfeso, Turquía;False
2072;419;36;False
2073;419;61;False
2074;419;118;False
2075;419;342;False
2076;419;574;False
2077;419;893;False
2078;420;Sandía 🍉;False
2079;420;Plátanos 🍌;False
2080;420;Mango 🥭;False
2081;420;Naranjas 🍊;False
2082;420;Manzanas 🍎;False
2083;421;Día mundial del farmacéutic@;False
2084;421;Día mundial del odontólog@;False
2085;421;Día mundial del médic@;False
2086;421;Día mundial del enfermer@;False
2087;422;24;False
2088;422;30;False
2089;422;35;False
2090;422;42;False
2091;422;50;False
2092;422;51;False
2093;423;7 días;False
2094;423;14 dias;False
2095;423;21 días;False
2096;423;28 días;False
2097;423;35 días;False
2098;424;Técnica de riego que simula la lluvia para mejorar el crecimiento de los cultivos;False
2099;424;Un método de cocción gastronómica en el que los alimentos se cocinan en una película de gelatina;False
2100;424;Se refiere la práctica de la caza, especialmente la caza de aves y mamíferos en su hábitat natural.;False
2101;424;Un tipo de composición musical que evoca la sensación de estar en un bosque o en la naturaleza;False
2102;424;Adjetivo para describir a una persona que tiene una obsesión por coleccionar películas antiguas;False
2103;424;Rama de la ecología que estudia las interacciones entre los seres humanos y la vida silvestre;False
2104;425;Stayin' Alive - Bee Gees;False
2105;425;Mamichula - Trueno y Nicki Nicole;False
2106;425;It was a good day - Ice cube;False
2107;425;Neverita - Bad bunny;False
2108;425;All star - Smash mouth;False
2109;425;My name is - Eminem;False
2110;426;Si;False
2111;426;No;False
2112;427;25000;False
2113;427;24000;False
2114;427;22000;False
2115;427;23000;False
2116;428;55,90 kilos;False
2117;428;35,60 kilos;False
2118;428;40,20 kilos;False
2119;428;30,70 kilos;False
2120;429;🏳️‍🌈;False
2121;429;￼;False
2122;430;100 Km/h;False
2123;430;120 Km/h;False
2124;430;140 Km/h;False
2125;430;160 Km/h;False
2126;430;180 Km/h;False
2127;430;200 Km/h;False
2128;430;210 Km/h;False
2129;431;Naranja;False
2130;431;Limon;False
2131;432;Rubias;False
2132;432;Morenas;False
2133;433;Ángel;False
2134;433;Sergio;False
2135;433;Manolo;False
2136;433;Mariajo;False
2137;434;490;False
2138;434;590;False
2139;434;690;False
2140;434;790;False
2141;434;890;False
2142;434;990;False
2143;435;Taylor Swift;False
2144;435;Ed Sheeran;False
2145;435;The weeknd;False
2146;435;Dua Lipa;False
2147;435;Bad bunny;False
2148;435;Drake;False
2149;435;Doja Cat;False
2150;436;A;False
2151;436;B;False
2152;436;C;False
2153;436;D;False
2154;436;E;False
2155;437;pasto🌱;False
2156;437;mate🧉;False
2157;437;hierbita d la risa🤣🍁;False
2158;438;La Frontera;False
2159;438;El Margen;False
2160;438;La Periferia;False
2161;438;La Arista;False
2162;438;El Extenso Confín;False
2163;438;La Larga Línea;False
2164;438;Tiempo de sombreros y plumas;False
2165;439;1;False
2166;439;2;False
2167;439;3;False
2168;439;4;False
2169;439;5;False
2170;439;6;False
2171;439;7 - Ninguna es correcta;False
2172;440;Enero;False
2173;440;Marzo;False
2174;440;Abril;False
2175;440;Mayo;False
2176;440;Septiembre;False
2177;440;Octubre;False
2178;440;Diciembre;False
2179;441;14.95€;False
2180;441;19.99€;False
2181;441;21.95€;False
2182;441;24.99€;False
2183;441;28.95€;False
2184;441;30€;False
2185;441;Ninguna de las anteriores;False
2186;442;10 - 20000 Hz;False
2187;442;100 - 30000 Hz;False
2188;442;20 - 20000 Hz;False
2189;442;200 - 24000 Hz;False
2190;442;125 - 19000 Hz;False
2191;442;345 - 19000 Hz;False
2192;442;Ninguna de las anteriores;False
2193;443;Embarazo;False
2194;443;Dificultades sexuales;False
2195;443;Despido laboral;False
2196;443;Jubilación;False
2197;443;Nuevo miembro de la familia;False
2198;443;Condena penitenciaria;False
2199;443;Muerte de un familiar;False
2200;443;Lesión o enfermedad;False
2201;444;Guardabarranco;False
2202;444;Yigüirro;False
2203;445;Amperio;False
2204;445;Vatio;False
2205;446;6;False
2206;446;8;False
2207;447;La Tartamudez;False
2208;447;Del Mol;False
2209;448;19:15;False
2210;448;19:25;False
2211;449;100 horas;False
2212;449;200 horas;False
2213;449;300 horas;False
2214;449;1000 horas;False
2215;449;2000 horas;False
2216;449;3000 horas;False
2217;449;10000 horas;False
2218;450;simon;False
2219;450;nel;False
2220;451;464;False
2221;451;468;False
2222;451;476;False
2223;451;479;False
2224;451;507;False
2225;451;513;False
2226;451;522;False
2227;452;Un sonido excesivamente dulce, suave o delicado.;False
2228;452;Dicho de una persona soñadora que no se apercibe de la realidad.;False
2229;452;Imperturabilidad, serenidad.;False
2230;452;Estado mental involuntario, propio de la atracción romántica hacia jna persona.;False
2231;452;Puro, sin mancha ni defecto.;False
2232;452;Hallazgo afortunado e inesperado que se produce cuando se está buscando otra cosa.;False
2233;452;Algo tan increíble que no puede ser explicado con palabras.;False
2234;453;XXI;False
2235;453;XXII;False
2236;453;XXV;False
2237;453;XXX;False
2238;453;XXXV;False
2239;453;XL;False
2240;453;L;False
2241;454;27000;False
2242;454;89000;False
2243;454;114000;False
2244;454;191000;False
2245;454;236000;False
2246;454;278000;False
2247;454;Ninguna de las anteriores;False
2248;455;Estados Unidos;False
2249;455;México;False
2250;455;Inglaterra;False
2251;455;Bélgica;False
2252;455;Lituania;False
2253;455;Japón;False
2254;455;Australia;False
2255;456;3;False
2256;456;9;False
2257;456;11;False
2258;456;17;False
2259;456;20;False
2260;456;26;False
2261;457;5 relampago;False
2262;457;2 cortitas y un nuevo formato;False
2263;458;Mora;False
2264;458;Eladio Carrion;False
2265;459;5;False
2266;459;8;False
2267;460;Se ha quemado el bosque.;False
2268;460;Ha sido asesinadoo;False
2269;460;Ha sufrido una caída.;False
2270;460;Se ha suicidad.;False
2271;461;Sí;False
2272;461;No;False
2273;462;1️⃣;False
2274;462;2️⃣;False
2275;463;Los jomsvikingos hace ≈1000 años;False
2276;463;Los jarls hace ≈1000 años;False
2277;463;Los vikingos hace ≈1000 años;False
2278;463;Los celtas hace ≈2000 años;False
2279;463;Los íberos hace ≈2000 años;False
2280;463;Los ingleses hace ≈500 años;False
2281;463;Ninguna de las anteriores;False
2282;464;Que sea guapisim@ y que tenga una voz que no podéis escuchar;False
2283;464;Que sea más fe@ y que tenga una voz agradable y que te guste escuchar;False
2284;465;Anabelle 👧🏼;False
2285;465;Expediente Warren 👻;False
2286;465;Expediente Warren: El Caso Enfield 👻👻;False
2287;465;IT 🤡🎈;False
2288;465;La Monja 👰🏻‍♀️;False
2289;465;El Exorcista ✝️;False
2290;465;El Resplandor 😃🪓👧🏽👧🏽;False
2291;466;sí;False
2292;466;no;False
2293;467;Islas Canarias;False
2294;467;Extremadura;False
2295;467;Castillas y León;False
2296;467;Cantabria;False
2297;467;La Rioja;False
2298;467;Comunidad Valenciana;False
2299;467;Murcia;False
2300;468;-184°C;False
2301;468;-168°C;False
2302;468;-96°C;False
2303;468;-72°C;False
2304;468;-54°C;False
2305;468;-36°C;False
2306;468;Ninguna de las anteriores;False
2307;469;Hipertensión arterial;False
2308;469;Dolor de espalda;False
2309;469;Dolor de espalda;False
2310;469;Colesterol alto;False
2311;469;Migraña;False
2312;469;Ansiedad crónica;False
2313;469;Ninguna de las anteriores;False
2314;470;Cachalote;False
2315;470;Humano;False
2316;471;Estrellas;False
2317;471;Granos de arena;False
2318;472;Federer;False
2319;472;Curry;False
2320;473;1'7 M;False
2321;473;2'2 M;False
2322;474;1918;False
2323;474;1945;False
2324;475;Inazuma Eleven ⚡️⚽️;False
2325;475;Cómo entrenar a tu dragón 🐉;False
2326;475;Doraemon 🐱;False
2327;475;Monstruos SA 👾🦠🪱;False
2328;475;Ben 10 👽⌚️;False
2329;475;Blancanieves 👰🏻‍♀️🧝🏻‍♂️🧝🏽‍♂️🧝🏻‍♂️🧝🏽‍♂️🧝🏾‍♂️🧝🏿‍♂️🧝🏼‍♂️;False
2330;475;Los padrinos mágicos 🎀🥎;False
2331;476;Si;False
2332;476;No;False
2333;477;Canarias;False
2334;477;Extremadura;False
2335;477;Andalucía;False
2336;477;Ceuta;False
2337;477;Melilla;False
2338;477;Murcia;False
2339;477;Castilla La Mancha;False
2340;478;Si;False
2341;478;No;False
2342;479;Fez;False
2343;479;Tánger;False
2344;479;Salé;False
2345;479;Marrakech;False
2346;479;Casablanca;False
2347;479;Rabat;False
2348;479;Agadir;False
2349;480;Claro, evidentemente.;False
2350;480;No,;False
2351;481;Huevo Frito;False
2352;481;Huevo duro;False
2353;481;Huevo pasado por agua;False
2354;481;Huevo pochao;False
2355;481;Tortilla/revuelto;False
2356;482;Dark Storie;False
2357;482;Pregunta;False
2358;483;Buceo;False
2359;483;Carrera de 100 metros;False
2360;483;Carrera de 1000 metros;False
2361;483;Press banca;False
2362;483;Salto vertical;False
2363;483;Desplazamiento por barra;False
2364;483;Ninguna de las anteriores;False
2365;484;II a.C.;False
2366;484;I;False
2367;484;II;False
2368;484;IV;False
2369;484;V;False
2370;484;VII;False
2371;484;Ninguna de las anteriores;False
2372;485;Esperaba una llamada de alguien querido;False
2373;485;Se da cuenta de algo cuando suena el móvil;False
2374;485;La llamada era una señal para realizar algo;False
2375;485;Ve algo mientras está en el aire;False
2376;486;Kiwi;False
2377;486;Brócoli;False
2378;487;1879;False
2379;487;1769;False
2380;488;León;False
2381;488;Tigre;False
2382;489;1665;False
2383;489;1445;False
2384;490;Español;False
2385;490;Inglés;False
2386;491;1110 millones de km³;False
2387;491;1380 millones de km³;False
2388;491;1740 millones de km³;False
2389;491;2400 millones de km³;False
2390;491;2810 millones de km³;False
2391;491;3440 millones de km³;False
2392;491;6100 millones de km³;False
2393;492;sí pero +2 y -6;False
2394;492;no.;False
2395;493;París;False
2396;493;Carcassone;False
2397;493;Lyon;False
2398;493;Chartres;False
2399;493;Bordeaux;False
2400;493;Nantes;False
2401;493;Ninguna de las anteriores;False
2402;494;Platón;False
2403;494;Socrates;False
2404;494;Aristoteles;False
2405;494;Descartes;False
2406;494;Epicteto;False
2407;494;Kant;False
2408;494;Nietzsche;False
2409;495;Julio Cesar;False
2410;495;Cleopatra;False
2411;495;Marco Aurelio;False
2412;495;Alejandro Magno;False
2413;495;Augusto;False
2414;495;Socrates;False
2415;495;Pitagoras;False
2416;496;Monaco - Bad Bunny;False
2417;496;Cruel Summer - Taylor Swift;False
2418;496;Perro Negro - Bad Bunny & Feid;False
2419;496;Houdini - Dua Lipa;False
2420;496;Si No Estás - Tiktoker Cayetano;False
2421;496;Paint The Town Red - Doja Cat;False
2422;496;greedy - Tate McRae;False
2423;497;14;False
2424;497;17;False
2425;497;18;False
2426;497;21;False
2427;497;22;False
2428;497;27;False
2429;497;36;False
2430;498;Betzi;False
2431;498;Águila Real;False
2432;499;6000 a.C.;False
2433;499;5000 a.C;False
2434;499;3500 a.C.;False
2435;499;2000 a.C.;False
2436;499;1700 a.C.;False
2437;499;1500 a.C.;False
2438;499;None;False
2439;500;La Curiosidad - Jay Wheeler;False
2440;500;Pareja del Año - Sebastián Yatra;False
2441;501;Rihanna;False
2442;501;Drake;False
2443;502;Bambi;False
2444;502;Dumbo;False
2445;503;Pterodáctil;False
2446;503;Archaeopteryx;False
2447;504;Tom Holland;False
2448;504;Robert Downey Jr.;False
2449;505;6;False
2450;505;7;False
2451;505;9;False
2452;505;13;False
2453;505;16;False
2454;505;19;False
2455;505;21;False
2456;506;Clima;False
2457;506;Territorio;False
2458;506;Posicionamiento;False
2459;506;Contextualización;False
2460;506;Población;False
2461;506;Organización;False
2462;506;Construcción;False
2463;507;Guipúzcoa;False
2464;507;Toledo;False
2465;507;Badajoz;False
2466;507;Cantabria;False
2467;507;Jaén;False
2468;507;Castellón;False
2469;507;Valladolid;False
2470;508;Pérdida de las acciones motoras;False
2471;508;Pérdida del olfato;False
2472;508;Incapacidad para comprender el lenguaje;False
2473;508;Incapacidad para expresar el lenguaje;False
2474;508;Proceso de asimilación de la información en estructuras cerebrales;False
2475;508;Proceso de organización de la información en estructuras cerebrales;False
2476;508;Ninguna de la anteriores;False
2477;509;Normal con todas sus cosas;False
2478;509;80% sin teclado numerico;False
2479;510;A las 12:00;False
2480;510;A las 14:00;False
2481;510;A las 16:00;False
2482;510;A las 17:00;False
2483;510;A las 18:00;False
2484;510;A las 18:30;False
2485;510;A las 19:00;False
2486;510;A las 20:00;False
2487;511;Si;False
2488;511;No;False
2489;511;Según qué ciclomotor;False
2490;512;Si;False
2491;512;No;False
2492;513;León;False
2493;513;Igual;False
2494;513;Tigre;False
2495;514;+5;False
2496;514;5;False
2497;514;4;False
2498;514;3;False
2499;514;2;False
2500;514;1;False
2501;514;0;False
2502;515;MENOS DE 100 METROS;False
2503;515;MÁS DE 100 METROS;False
2504;516;250;False
2505;516;300;False
2506;516;350;False
2507;516;400;False
2508;516;450;False
2509;516;550;False
2510;516;650;False
2511;516;700;False
2512;516;850;False
2513;517;Rojo fuego;False
2514;517;Verde hoja;False
2515;518;1937;False
2516;518;1945;False
2517;518;1950;False
2518;518;1956;False
2519;518;1961;False
2520;518;1967;False
2521;518;1973;False
2522;519;Elton John;False
2523;519;Arnold Schwarzenegger;False
2524;519;Cher;False
2525;519;Meryl street;False
2526;519;Isabel Preisler;False
2527;519;Morgan Freeman;False
2528;519;Mick Jagger;False
2529;519;Mario Vargas Llosa;False
2530;520;Comida para bebes 👶🏽🍼;False
2531;520;Herraduras 🧲;False
2532;520;Ascensores 🛗;False
2533;520;Servilletas 🚮;False
2534;520;Ron 🥃;False
2535;520;Calzado para hacer escalada 🧗🏽‍♂️;False
2536;520;Jabón 🧼;False
2537;521;Si;False
2538;521;No;False
2539;522;UNA SEMANA - ACABA EN NAVIDAD;False
2540;522;DOS SEMANAS - ACABA EN NOCHEVIEJA;False
2541;522;NO ZZZ;False
2542;522;"Ponte el pantysito color fucciY te lo vo'a deci' en inglés: ""Only wanna fuck the pussy""";False
2543;523;ITALIA;False
2544;523;BELGICA;False
2545;523;ESTADOS UNIDOS;False
2546;523;NORUEGA;False
2547;523;AUSTRIA;False
2548;523;IRLANDA;False
2549;523;GROENLANDIA;False
2550;524;Francia;False
2551;524;Suecia;False
2552;524;Inglaterra;False
2553;524;Canada;False
2554;524;Estados Unidos;False
2555;524;España;False
2556;524;Alemania;False
2557;525;Nazaret;False
2558;525;Belén;False
2559;525;Jerusalén;False
2560;525;Galilea;False
2561;526;Mirto;False
2562;526;Plata;False
2563;526;Ropaje;False
2564;526;Oro;False
2565;526;Incienso;False
2566;526;Especias;False
2567;526;Sándalo;False
2568;526;Bronce;False
2569;526;Leche;False
2570;527;"La adoración de Jesús por unos ""magos"" venidos de Oriente";False
2571;527;La resurrección de Jesús;False
2572;527;El ascenso de Jesús a los cielos;False
2573;527;El nacimiento de Jesús;False
2574;527;La purificación de la Virgen María;False
2575;527;El intercambio de regalos entre amigos;False
2576;528;Estambul;False
2577;528;Milán;False
2578;528;Londres;False
2579;528;Estocolmo;False
2580;528;Viena;False
2581;528;Vigo;False
2582;528;París;False
2583;529;La Noche Santa;False
2584;529;La Vigilia Navideña;False
2585;529;La Noche Larga;False
2586;529;La Noche de los Deseos;False
2587;529;La Noche Sagrada;False
2588;529;La Noche de Paz;False
2589;529;La Noche Bendita;False
2590;530;Krampus;False
2591;530;Befana;False
2592;530;Yule Cat;False
2593;530;Hoteiosho;False
2594;530;Ded Moroz;False
2595;530;Baba Yaga;False
2596;531;TAYIKISTÁN;False
2597;531;JAPÓN;False
2598;531;URUGUAY;False
2599;531;SOMALIA;False
2600;532;Avellanas;False
2601;532;Nueces;False
2602;532;Coco;False
2603;532;Miel;False
2604;532;Almendras;False
2605;532;Frutas confitadas;False
2606;533;Conmemorar la inocencia de los niños;False
2607;533;Festejar la unificación de varios territorios;False
2608;533;Conmemorar la muerte de niños asesinados;False
2609;533;Recordar la abolición de la esclavitud;False
2610;533;Conmemorar la inauguración de una antigua catedral;False
2611;533;Conmemorar la liberación de un grupo de inocentes prisioneros;False
2612;533;Festejar la inocencia de un antiguo Rey dictado culpable previamente en un juicio;False
2613;534;Leche;False
2614;534;Harina;False
2615;534;Aceite;False
2616;534;Azúcar;False
2617;534;Huevos;False
2618;534;Leche condensada;False
2619;534;Agua;False
2620;534;Levadura;False
2621;534;Sal;False
2622;534;Mantequilla;False
2623;535;Churros;False
2624;535;Porras;False
2625;536;La condensación del agua en gotas que se congelan al caer;False
2626;536;La congelación instantánea de la humedad en el aire;False
2627;536;La fusión de pequeñas partículas de hielo en la atmósfera;False
2628;536;Las variaciones de temperatura atmosférica moldean los copos de nieve, nevando de esta forma;False
2629;536;Gotas muy pequeñas de agua se congelan alrededor de una partícula microscópica de polvo o polen;False
2630;537;España;False
2631;537;Italia;False
2632;537;Francia;False
2633;537;Grecia;False
2634;537;Luxemburgo;False
2635;537;Dinamarca;False
2636;537;Inglaterra;False
2637;538;llevar acabo;False
2638;538;llevar a cabo;False
2639;539;Altavoz;False
2640;539;Cascos;False
2641;539;Sin más desde el móvil;False
2642;539;No escucho música;False
2643;540;Sí;False
2644;540;No;False
2645;541;Si;False
2646;541;Nain;False
2647;542;Público;False
2648;542;Concertado;False
2649;542;Privado;False
2650;543;Con leche;False
2651;543;Cortao;False
2652;543;Solo;False
2653;543;Mariconadas;False
2654;544;¿Y eso?;False
2655;544;Perreo Pesau';False
2656;544;Enchule;False
2657;544;La Old Skul;False
2658;544;Desesperados;False
2659;544;Cúrame;False
2660;545;Fanta;False
2661;545;Sprite;False
2662;545;Burn;False
2663;545;Nestea;False
2664;545;Gatorade;False
2665;545;Aquarius;False
2666;545;Powerade;False
2667;545;Minute Maid;False
2668;545;Aquabona;False
2669;545;7Up;False
2670;546;Aquí no hay quien viva;False
2671;546;La que se avecina;False
2672;546;Aida;False
2673;547;Las celebridades pagan a Ibai;False
2674;547;Ibai paga a las celebridades;False
2675;547;No existe un intercambio de dinero;False
2676;547;Dependiendo mucho de la celebridad;False
2677;548;Surrealista;False
2678;548;Subrealista;False
2679;548;Subrrealista;False
2680;548;Surealista;False
2681;549;Dos Mill 16;False
2682;549;Pa Ti;False
2683;550;Si;False
2684;550;No;False
2685;551;Cheap Thirlls;False
2686;551;Cheerleader;False
2687;552;Taladrador;False
2688;552;Taladro;False
2689;552;Taladradora;False
2690;553;tetica;False
2691;553;cuscurro;False
2692;553;otro;False
2693;554;En polvo;False
2694;554;Rallado;False
2695;555;2010;False
2696;555;2005;False
2697;555;2000;False
2698;555;1995;False
2699;555;1990;False
2700;555;1985;False
2701;556;Hija;False
2702;556;Hiji;False
2703;557;10%;False
2704;557;20%;False
2705;557;30%;False
2706;557;40%;False
2707;557;50%;False
2708;557;60%;False
2709;557;70%;False
2710;557;80%;False
2711;557;90%;False
2712;557;99%;False
2713;558;1925;False
2714;558;1941;False
2715;558;1957;False
2716;558;1968;False
2717;558;1976;False
2718;558;1985;False
2719;559;A;False
2720;559;B;False
2721;559;C;False
2722;560;CARNECERIA;False
2723;560;CARNICERÍA;False
2724;561;pescadero;False
2725;561;pescatero;False
2726;561;son sinónimos;False
2727;561;son cosas diferentes;False
2728;562;Si, realmente existe;False
2729;562;"No, eres gilipollas y muy muy poco ""salao""";False
2730;563;7 Years;False
2731;563;Mama Said;False
2732;564;Si;False
2733;564;No;False
2734;565;80 millones;False
2735;565;70 millones;False
2736;565;90 millones;False
2737;565;100 millones;False
2738;565;Ninguna de las anteriores;False
2739;566;Nieve ❄️;False
2740;566;Un cofundador de YouTube 🕴🏻;False
2741;566;Elefantes 🐘;False
2742;566;Música 🎵;False
2743;567;2004;False
2744;567;2005;False
2745;567;2006;False
2746;567;2007;False
2747;568;125M;False
2748;568;180M;False
2749;568;240M;False
2750;568;310M;False
2751;568;365M;False
2752;568;410ñ5M;False
2753;569;2000;False
2754;569;1997;False
2755;569;1993;False
2756;569;1988;False
2757;570;5;False
2758;570;10;False
2759;570;15;False
2760;570;20;False
2761;570;25;False
2762;570;30;False
2763;571;Saturno;False
2764;571;Venus;False
2765;571;Tierra;False
2766;571;Neptuno;False
2767;571;Urano;False
2768;571;Jupiter;False
2769;571;Marte;False
2770;571;Mercurio;False
2771;572;1939;False
2772;572;1944;False
2773;572;1951;False
2774;572;1959;False
2775;572;1962;False
2776;572;1975;False
2777;572;1979;False
2778;573;No tiene nombre;False
2779;573;Apóstrofe;False
2780;573;Virgulilla;False
2781;573;Diéresis;False
2782;573;Ondulación Ortográfica;False
2783;574;350;False
2784;574;400;False
2785;574;450;False
2786;574;500;False
2787;574;600;False
2788;574;650;False
2789;574;700;False
2790;575;1;False
2791;575;1,5;False
2792;575;2;False
2793;575;2,33;False
2794;575;2,75;False
2795;575;3,35;False
2796;575;3,75;False
2797;575;4,15;False
2798;576;Las dejas;False
2799;576;Te llevas tres tiros;False
